,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score,landing_rate
3677,ID_4421,333519,250.0,300.0,18811,13.0,8.0,4.0,,64.06666666666666,,,,61.54
3678,ID_1234,333519,250.0,300.0,2682,2.0,1.0,0.0,,57.0,,,,50.0
3679,ID_823,333519,250.0,300.0,14408,34.0,29.0,9.0,,48.72549019607843,,,,85.29
3680,ID_1860,333346,,,2291,,,,,,,,,
3681,ID_3851,333519,250.0,300.0,2534,25.0,19.0,11.0,9.0,60.06060606060606,,,,76.0
3682,ID_1359,333519,250.0,300.0,3311,3.0,2.0,0.0,1.0,58.4,,,,66.67
3683,ID_553,333346,,,117117,17.0,2.0,0.0,1.0,,,,,11.76
3684,ID_4093,333346,250.0,300.0,7848,12.0,8.0,6.0,,58.42857142857143,,,,66.67
3685,ID_317,333346,250.0,300.0,4895,11.0,7.0,4.0,10.0,39.8235294117647,,,,63.64
3686,ID_1220,333346,250.0,300.0,46971,10.0,2.0,1.0,9.0,54.0,,,,20.0
3687,ID_3479,333519,250.0,300.0,79190,54.0,35.0,19.0,11.0,62.338235294117645,,,,64.81
3688,ID_3220,333346,250.0,300.0,3015,1.0,1.0,1.0,,59.0,,,,100.0
3689,ID_3873,333519,,,2153,,,,1.0,,,,,
3690,ID_4388,333519,,,2161,,,,1.0,,,,,
3691,ID_3905,333519,,,4202,,,,,,,,,
3692,ID_1089,333519,250.0,300.0,11927,28.0,25.0,8.0,6.0,33.95652173913044,,,,89.29
3693,ID_3562,333519,250.0,300.0,35886,106.0,99.0,33.0,8.0,54.32173913043479,,,,93.4
3694,ID_2821,333519,250.0,300.0,15251,11.0,7.0,1.0,3.0,65.05882352941177,,,,63.64
3695,ID_2738,333519,250.0,300.0,20846,19.0,12.0,4.0,18.0,46.61904761904762,,,,63.16
3696,ID_1981,333519,250.0,300.0,73072,17.0,13.0,3.0,4.0,43.0625,,,,76.47
3697,ID_2163,333519,250.0,300.0,8657,3.0,2.0,1.0,1.0,9.5,,,,66.67
3698,ID_1471,333519,250.0,300.0,53709,18.0,15.0,5.0,,60.94736842105263,,,,83.33
3699,ID_290,333519,250.0,300.0,2804,5.0,0.0,0.0,12.0,39.42857142857143,,,,0.0
3700,ID_590,333519,250.0,300.0,37125,7.0,0.0,0.0,3.0,50.0,,,,0.0
3701,ID_3884,333519,250.0,300.0,15536,70.0,59.0,26.0,6.0,62.3688524590164,,,,84.29
3702,ID_3455,333519,250.0,300.0,56051,138.0,104.0,41.0,11.0,59.33175355450237,,,,75.36
3703,ID_2353,333519,250.0,300.0,15219,2.0,2.0,1.0,,43.0,,,,100.0
3704,ID_2162,333519,250.0,300.0,18705,19.0,18.0,7.0,,67.33333333333333,,,,94.74
3705,ID_1661,333519,250.0,300.0,2340,3.0,3.0,2.0,,89.0,,,,100.0
3706,ID_2303,333519,250.0,300.0,12123,26.0,20.0,7.0,2.0,58.63636363636363,,,,76.92
3707,ID_3480,333519,250.0,300.0,8480,10.0,9.0,7.0,1.0,68.2,,,,90.0
3708,ID_3226,333346,250.0,300.0,31449,20.0,4.0,0.0,7.0,59.8,,,,20.0
3709,ID_1674,333346,250.0,300.0,11188,45.0,43.0,16.0,,56.8641975308642,,,,95.56
3710,ID_2411,333346,250.0,300.0,2038,2.0,2.0,0.0,,59.0,,,,100.0
3711,ID_2375,333519,250.0,300.0,3633,1.0,0.0,0.0,,54.0,,,,0.0
3712,ID_1169,333519,250.0,300.0,61444,115.0,101.0,40.0,9.0,47.29081632653061,,,,87.83
3713,ID_1245,333519,250.0,300.0,18703,19.0,15.0,7.0,10.0,37.92592592592592,,,,78.95
3714,ID_2830,333519,250.0,300.0,12849,14.0,11.0,4.0,,45.4375,,,,78.57
3715,ID_4407,333519,250.0,300.0,3953,32.0,17.0,10.0,,48.08,,,,53.12
3716,ID_3500,333519,250.0,300.0,2317,10.0,9.0,1.0,1.0,43.25,,,,90.0
3717,ID_874,333346,250.0,300.0,5410,2.0,1.0,1.0,,55.5,,,,50.0
3718,ID_773,333346,250.0,300.0,6808,92.0,78.0,19.0,6.0,74.52739726027397,,,,84.78
3719,ID_3444,333519,250.0,300.0,4084,15.0,14.0,6.0,2.0,57.2,,,,93.33
3720,ID_2565,333519,250.0,300.0,17763,19.0,14.0,0.0,,65.35135135135135,,,,73.68
3721,ID_1172,333519,250.0,300.0,72983,16.0,13.0,5.0,,35.11538461538461,,,,81.25
3722,ID_682,333519,250.0,300.0,15268,27.0,26.0,9.0,3.0,89.53488372093024,,,,96.3
3723,ID_1844,333519,250.0,300.0,2936,2.0,1.0,1.0,,7.0,,,,50.0
3724,ID_4161,333519,250.0,300.0,277510,419.0,362.0,159.0,33.0,68.11340206185567,,,,86.4
3725,ID_1960,333519,250.0,300.0,2327,1.0,1.0,1.0,3.0,56.0,,,,100.0
3726,ID_4194,333346,250.0,300.0,23596,50.0,43.0,27.0,2.0,63.61764705882353,,,,86.0
3727,ID_435,333346,250.0,300.0,3782,10.0,7.0,1.0,5.0,58.46153846153846,,,,70.0
3728,ID_2939,333519,250.0,300.0,9228,9.0,8.0,6.0,,79.58333333333333,,,,88.89
3729,ID_3915,333519,250.0,300.0,34166,1.0,1.0,0.0,1.0,52.0,,,,100.0
3730,ID_2946,333519,250.0,300.0,6325,14.0,14.0,5.0,2.0,78.78571428571429,,,,100.0
3731,ID_1747,333519,250.0,300.0,11462,10.0,8.0,4.0,15.0,42.09090909090909,,,,80.0
3732,ID_1724,333519,250.0,300.0,9443,5.0,5.0,2.0,1.0,55.4,,,,100.0
3733,ID_372,333346,250.0,300.0,15159,1.0,0.0,0.0,,75.0,,,,0.0
3734,ID_3918,333346,250.0,300.0,7763,2.0,2.0,0.0,,59.0,,,,100.0
3735,ID_3865,333346,250.0,300.0,14080,10.0,2.0,2.0,,5.117647058823529,,,,20.0
3736,ID_4069,333519,250.0,300.0,4483,8.0,6.0,2.0,1.0,70.4,,,,75.0
3737,ID_3341,333519,,,8995,,,,,,,,,
3738,ID_3701,333346,250.0,300.0,6047,22.0,15.0,8.0,4.0,36.75757575757576,,,,68.18
3739,ID_179,333346,250.0,300.0,2699,2.0,2.0,0.0,,88.0,,,,100.0
3740,ID_3573,333346,250.0,300.0,2274,3.0,3.0,2.0,,77.66666666666667,,,,100.0
3741,ID_2069,333346,250.0,300.0,52585,22.0,20.0,9.0,7.0,60.958333333333336,,,,90.91
3742,ID_1084,333519,250.0,300.0,36191,14.0,13.0,9.0,,65.8125,,,,92.86
3743,ID_376,333519,250.0,300.0,2807,1.0,1.0,0.0,1.0,55.0,,,,100.0
3744,ID_2598,333519,250.0,300.0,25894,19.0,15.0,6.0,1.0,58.21739130434783,,,,78.95
3745,ID_2307,333346,250.0,300.0,43650,168.0,129.0,71.0,10.0,69.76635514018692,,,,76.79
3746,ID_3237,333346,250.0,300.0,4575,7.0,6.0,2.0,,72.66666666666667,,,,85.71
3747,ID_3340,333346,250.0,300.0,5437,1.0,1.0,1.0,,49.0,,,,100.0
3748,ID_4473,333346,250.0,300.0,2305,2.0,2.0,0.0,,113.5,,,,100.0
3749,ID_4511,333519,250.0,300.0,429869,76.0,57.0,24.0,39.0,61.7027027027027,,,,75.0
3750,ID_2302,333346,250.0,300.0,2292,2.0,2.0,1.0,9.0,59.0,,,,100.0
3751,ID_2176,333346,250.0,300.0,12210,1.0,1.0,0.0,2.0,60.0,,,,100.0
3752,ID_4508,333346,250.0,300.0,3244,2.0,0.0,0.0,,74.5,,,,0.0
3753,ID_3350,333346,250.0,300.0,71075,73.0,58.0,21.0,23.0,51.67226890756302,,,,79.45
3754,ID_1039,333346,250.0,300.0,4211,17.0,15.0,6.0,1.0,75.28,,,,88.24
3755,ID_1937,333346,250.0,300.0,66074,76.0,68.0,26.0,22.0,48.225,,,,89.47
3756,ID_931,333346,250.0,300.0,9583,17.0,13.0,8.0,7.0,56.58620689655172,,,,76.47
3757,ID_2477,333519,250.0,300.0,10202,4.0,3.0,1.0,2.0,61.5,,,,75.0
3758,ID_4482,333346,,,2241,,,,,,,,,
3759,ID_157,333346,,,2100,,,,,,,,,
3760,ID_2354,333519,,,2115,,,,,,,,,
3761,ID_3227,333519,,,8069,,,,,,,,,
3762,ID_1029,333346,,,2304,,,,,,,,,
3763,ID_2785,333346,,,6366,,,,,,,,,
3764,ID_1849,333519,250.0,300.0,4597,2.0,2.0,1.0,,4.0,,,,100.0
3765,ID_122,333519,250.0,300.0,15378,22.0,15.0,4.0,1.0,55.354838709677416,,,,68.18
3766,ID_664,333519,250.0,300.0,6148,5.0,3.0,1.0,,54.0,,,,60.0
3767,ID_4356,333519,250.0,300.0,2235,5.0,4.0,2.0,,83.0,,,,80.0
3768,ID_965,333519,,,2992,,,,,,,,,
3769,ID_1932,333519,250.0,300.0,10093,3.0,3.0,0.0,4.0,65.33333333333333,,,,100.0
3770,ID_2603,333519,250.0,300.0,8924,13.0,3.0,0.0,,2.5161290322580645,,,,23.08
3771,ID_4127,333519,250.0,300.0,6544,9.0,7.0,0.0,3.0,52.35294117647059,,,,77.78
3772,ID_2393,333346,250.0,300.0,4088,4.0,4.0,2.0,6.0,58.0,,,,100.0
3773,ID_2554,333519,,,4775,,,,,,,,,
3774,ID_804,333346,,,7906,,,,,,,,,
3775,ID_2540,333519,250.0,300.0,8664,14.0,14.0,8.0,6.0,52.22222222222222,,,,100.0
3776,ID_1274,333519,250.0,300.0,24268,36.0,33.0,7.0,1.0,56.172413793103445,,,,91.67
3777,ID_3797,333519,,,3723,,,,,,,,,
3778,ID_3193,333519,250.0,300.0,1182856,877.0,410.0,106.0,55.0,54.8804780876494,,,,46.75
3779,ID_2681,333519,250.0,300.0,6781,4.0,3.0,2.0,,84.66666666666667,,,,75.0
3780,ID_1833,333519,250.0,300.0,4694,1.0,1.0,1.0,,58.0,,,,100.0
3781,ID_1812,333519,250.0,300.0,5513,16.0,15.0,4.0,,53.09090909090909,,,,93.75
3782,ID_4548,333519,,,2776,,,,,,,,,
3783,ID_3031,333519,250.0,300.0,52230,67.0,52.0,12.0,2.0,65.78632478632478,,,,77.61
3784,ID_667,333519,250.0,300.0,17044,15.0,11.0,6.0,,36.94736842105263,,,,73.33
3785,ID_2316,333346,250.0,300.0,3157,1.0,0.0,0.0,,112.0,,,,0.0
3786,ID_1954,333519,250.0,300.0,14232,1.0,1.0,0.0,,109.0,,,,100.0
3787,ID_3924,333346,,,3382,,,,,,,,,
3788,ID_928,333519,,,3981,,,,,,,,,
3789,ID_3264,333519,250.0,300.0,16453,13.0,13.0,6.0,1.0,61.2,,,,100.0
3790,ID_2062,333519,250.0,300.0,19632,7.0,6.0,2.0,,60.26315789473684,,,,85.71
3791,ID_4302,333519,250.0,300.0,20917,4.0,4.0,3.0,1.0,11.333333333333334,,,,100.0
3792,ID_3773,333519,250.0,300.0,20593,15.0,12.0,5.0,,60.35294117647059,,,,80.0
3793,ID_2173,333519,250.0,300.0,261206,242.0,210.0,89.0,29.0,66.07532467532468,,,,86.78
3794,ID_853,333519,,,2973,,,,,,,,,
3795,ID_2136,333519,,,2761,,,,,,,,,
3796,ID_659,333519,,,2264,,,,,,,,,
3797,ID_4011,333346,,,2384,,,,,,,,,
3798,ID_4394,333346,250.0,300.0,2374,5.0,1.0,0.0,1.0,8.0,,,,20.0
3799,ID_2959,333519,,,3795,,,,,,,,,
3800,ID_2093,333519,250.0,300.0,82115,284.0,229.0,98.0,13.0,60.186397984886646,,,,80.63
3801,ID_3910,333519,250.0,300.0,9189,32.0,30.0,27.0,2.0,68.375,,,,93.75
3802,ID_351,333519,250.0,300.0,51617,13.0,10.0,4.0,10.0,49.57142857142857,,,,76.92
3803,ID_2858,333519,250.0,300.0,34359,88.0,80.0,35.0,21.0,56.05,,,,90.91
3804,ID_4114,333519,250.0,300.0,6770,12.0,11.0,4.0,1.0,46.31818181818182,,,,91.67
3805,ID_3122,333519,250.0,300.0,4535,2.0,1.0,0.0,4.0,58.5,,,,50.0
3806,ID_1439,333346,250.0,300.0,4304,5.0,5.0,4.0,,66.8,,,,100.0
3807,ID_3368,333346,250.0,300.0,5519,10.0,10.0,7.0,,59.3125,,,,100.0
3808,ID_79,333346,250.0,300.0,2761,2.0,1.0,1.0,,50.5,,,,50.0
3809,ID_1815,333346,250.0,300.0,8620,5.0,3.0,3.0,33.0,31.0,,,,60.0
3810,ID_1407,333346,250.0,300.0,3997,3.0,2.0,2.0,,77.66666666666667,,,,66.67
3811,ID_3141,333346,250.0,300.0,37357,124.0,111.0,38.0,2.0,68.54455445544555,,,,89.52
3812,ID_1604,333519,250.0,300.0,2109,3.0,3.0,2.0,,59.4,,,,100.0
3813,ID_677,333519,250.0,300.0,33522,50.0,42.0,20.0,1.0,59.73684210526316,,,,84.0
3814,ID_900,333519,,,2805,1.0,1.0,0.0,1.0,,,,,100.0
3815,ID_1470,333519,250.0,300.0,10918,19.0,16.0,8.0,4.0,50.774193548387096,,,,84.21
3816,ID_4234,333519,250.0,300.0,23127,2.0,1.0,0.0,2.0,83.5,,,,50.0
3817,ID_2753,333519,250.0,300.0,12679,15.0,11.0,4.0,2.0,71.73333333333333,,,,73.33
3818,ID_1907,333519,250.0,300.0,24869,33.0,33.0,14.0,1.0,72.85915492957747,,,,100.0
3819,ID_1248,333519,250.0,300.0,14393,17.0,12.0,4.0,,64.11111111111111,,,,70.59
3820,ID_1298,333519,250.0,300.0,2640,8.0,5.0,2.0,,73.875,,,,62.5
3821,ID_1250,333519,250.0,300.0,257350,192.0,164.0,89.0,6.0,64.33579335793358,,,,85.42
3822,ID_2432,333519,250.0,300.0,3571,3.0,2.0,0.0,2.0,45.333333333333336,,,,66.67
3823,ID_4199,333519,250.0,300.0,6688,17.0,17.0,4.0,,69.47058823529412,,,,100.0
3824,ID_3895,333519,250.0,300.0,7530,7.0,7.0,2.0,,64.11111111111111,,,,100.0
3825,ID_2414,333519,250.0,300.0,6572,13.0,12.0,7.0,2.0,60.93333333333333,,,,92.31
3826,ID_2107,333519,250.0,300.0,3104,3.0,3.0,1.0,1.0,34.2,,,,100.0
3827,ID_1442,333519,250.0,300.0,18661,48.0,42.0,19.0,7.0,71.11111111111111,,,,87.5
3828,ID_1155,333519,250.0,300.0,8203,17.0,14.0,1.0,,46.90476190476191,,,,82.35
3829,ID_2210,333519,250.0,300.0,2481,4.0,4.0,3.0,2.0,72.0,,,,100.0
3830,ID_1848,333519,250.0,300.0,3056,12.0,10.0,7.0,,77.0909090909091,,,,83.33
3831,ID_3842,333519,250.0,300.0,11123,13.0,10.0,3.0,,34.77777777777778,,,,76.92
3832,ID_3916,333519,250.0,300.0,8999,8.0,6.0,6.0,,59.75,,,,75.0
3833,ID_1246,333519,250.0,300.0,4330,4.0,2.0,0.0,1.0,92.75,,,,50.0
3834,ID_2715,333519,250.0,300.0,9217,4.0,3.0,2.0,,60.5,,,,75.0
3835,ID_914,333519,250.0,300.0,4834,4.0,4.0,1.0,,65.0,,,,100.0
3836,ID_4101,333519,250.0,300.0,40483,44.0,41.0,17.0,11.0,60.83928571428572,,,,93.18
3837,ID_4535,333519,250.0,300.0,2144,3.0,2.0,0.0,2.0,77.33333333333333,,,,66.67
3838,ID_1335,333519,250.0,300.0,2656,2.0,2.0,2.0,1.0,60.0,,,,100.0
3839,ID_3089,333519,250.0,300.0,9527,3.0,0.0,0.0,11.0,32.0,,,,0.0
3840,ID_3432,333519,,,2241,,,,,,,,,
3841,ID_2340,333519,,,2287,,,,,,,,,
3842,ID_1360,333519,,,2909,,,,,,,,,
3843,ID_2394,333519,,,2369,,,,,,,,,
3844,ID_3300,333519,,,3682,,,,,,,,,
3845,ID_1532,333346,,,2688,,,,,,,,,
3846,ID_4528,333519,,,2404,,,,,,,,,
3847,ID_438,333346,250.0,300.0,6923,3.0,1.0,0.0,1.0,67.66666666666667,,,,33.33
3848,ID_3677,333346,250.0,300.0,61819,103.0,86.0,40.0,3.0,64.52713178294573,,,,83.5
3849,ID_2496,333346,250.0,300.0,4636,7.0,4.0,2.0,2.0,66.85714285714286,,,,57.14
3850,ID_902,333346,250.0,300.0,3580,19.0,18.0,4.0,1.0,85.92682926829268,,,,94.74
3851,ID_2331,333346,250.0,300.0,2760,2.0,2.0,0.0,,56.5,,,,100.0
3852,ID_3670,333519,250.0,300.0,8800,9.0,4.0,1.0,3.0,40.333333333333336,,,,44.44
3853,ID_508,333519,250.0,300.0,10560,25.0,19.0,9.0,1.0,56.05882352941177,,,,76.0
3854,ID_1087,333519,250.0,300.0,4001,5.0,3.0,2.0,,50.42857142857143,,,,60.0
3855,ID_3147,333519,250.0,300.0,21979,33.0,30.0,17.0,2.0,57.07692307692308,,,,90.91
3856,ID_3552,333519,250.0,300.0,3047,7.0,5.0,3.0,,54.42857142857143,,,,71.43
3857,ID_1231,333519,250.0,300.0,4076,23.0,22.0,9.0,6.0,56.61538461538461,,,,95.65
3858,ID_2810,333519,250.0,300.0,66806,34.0,29.0,15.0,53.0,45.58064516129032,,,,85.29
3859,ID_744,333519,250.0,300.0,4834,1.0,1.0,0.0,,60.0,,,,100.0
3860,ID_4590,333519,250.0,300.0,7357,4.0,2.0,1.0,1.0,80.66666666666667,,,,50.0
3861,ID_2077,333519,250.0,300.0,4269,1.0,1.0,1.0,,57.0,,,,100.0
3862,ID_324,333519,250.0,300.0,3496,20.0,19.0,7.0,1.0,61.28260869565217,,,,95.0
3863,ID_1313,333519,250.0,300.0,4271,23.0,6.0,3.0,11.0,53.25,,,,26.09
3864,ID_1271,333519,250.0,300.0,9963,11.0,10.0,3.0,3.0,45.833333333333336,,,,90.91
3865,ID_2238,333519,250.0,300.0,46705,27.0,21.0,5.0,6.0,49.42857142857143,,,,77.78
3866,ID_1034,333519,250.0,300.0,3221,1.0,1.0,0.0,,23.0,,,,100.0
3867,ID_1291,333519,250.0,300.0,3311,1.0,1.0,0.0,,30.0,,,,100.0
3868,ID_3254,333519,250.0,300.0,3591,5.0,5.0,0.0,,119.22222222222224,,,,100.0
3869,ID_4306,333519,250.0,300.0,3206,4.0,3.0,2.0,2.0,34.5,,,,75.0
3870,ID_1362,333519,250.0,300.0,3155,9.0,8.0,4.0,1.0,55.42857142857143,,,,88.89
3871,ID_156,333519,250.0,300.0,4096,2.0,2.0,1.0,,84.5,,,,100.0
3872,ID_2795,333519,250.0,300.0,6220,8.0,6.0,4.0,,50.583333333333336,,,,75.0
3873,ID_526,333519,250.0,300.0,6582,14.0,14.0,5.0,,60.11764705882353,,,,100.0
3874,ID_1648,333519,250.0,300.0,5786,24.0,18.0,6.0,,58.6578947368421,,,,75.0
3875,ID_1249,333519,250.0,300.0,13492,23.0,14.0,4.0,15.0,52.96774193548387,,,,60.87
3876,ID_4399,333519,250.0,300.0,2711,13.0,6.0,0.0,,36.88235294117647,,,,46.15
3877,ID_793,333519,250.0,300.0,25496,25.0,23.0,5.0,,59.12820512820513,,,,92.0
3878,ID_1363,333519,250.0,300.0,2317,1.0,1.0,0.0,,52.0,,,,100.0
3879,ID_1349,333519,250.0,300.0,5591,7.0,6.0,4.0,1.0,56.0,,,,85.71
3880,ID_1947,333519,,,2479,,,,,,,,,
3881,ID_748,333346,250.0,300.0,7449,3.0,3.0,1.0,2.0,67.0,,,,100.0
3882,ID_2868,333346,250.0,300.0,2093,3.0,2.0,0.0,7.0,40.0,,,,66.67
3883,ID_1480,333346,250.0,300.0,15111,9.0,7.0,1.0,,78.6923076923077,,,,77.78
3884,ID_4458,333346,250.0,300.0,138497,173.0,146.0,61.0,23.0,55.69402985074627,,,,84.39
3885,ID_2485,333346,250.0,300.0,11916,75.0,13.0,4.0,1.0,65.41666666666667,,,,17.33
3886,ID_476,333346,250.0,300.0,6092,6.0,5.0,3.0,1.0,54.333333333333336,,,,83.33
3887,ID_1823,333346,250.0,300.0,23628,13.0,10.0,2.0,1.0,97.56,,,,76.92
3888,ID_1397,333346,250.0,300.0,7654,2.0,2.0,1.0,,49.0,,,,100.0
3889,ID_3653,333519,250.0,300.0,87273,308.0,259.0,105.0,16.0,65.96173913043478,,,,84.09
3890,ID_1406,333519,250.0,300.0,151119,325.0,255.0,131.0,66.0,63.3109756097561,,,,78.46
3891,ID_4318,333519,250.0,300.0,18766,3.0,2.0,2.0,,46.66666666666666,,,,66.67
3892,ID_3585,333519,250.0,300.0,234955,461.0,411.0,170.0,24.0,59.94658385093168,,,,89.15
3893,ID_849,333519,250.0,300.0,3294,5.0,5.0,2.0,,60.71428571428572,,,,100.0
3894,ID_70,333519,250.0,300.0,2394,1.0,0.0,0.0,11.0,58.0,,,,0.0
3895,ID_2024,333519,250.0,300.0,2879,4.0,2.0,0.0,7.0,63.0,,,,50.0
3896,ID_190,333519,250.0,300.0,6680,13.0,10.0,5.0,2.0,86.10526315789474,,,,76.92
3897,ID_1350,333519,250.0,300.0,3184,9.0,9.0,1.0,,54.07407407407408,,,,100.0
3898,ID_2274,333519,250.0,300.0,20426,39.0,33.0,11.0,3.0,36.79365079365079,,,,84.62
3899,ID_1420,333519,250.0,300.0,23221,14.0,12.0,4.0,2.0,60.84615384615385,,,,85.71
3900,ID_525,333519,250.0,300.0,2648,9.0,6.0,3.0,,56.77777777777778,,,,66.67
3901,ID_1588,333519,250.0,300.0,2776,1.0,1.0,1.0,1.0,42.0,,,,100.0
3902,ID_1037,333519,250.0,300.0,2589,5.0,4.0,0.0,,66.28571428571429,,,,80.0
3903,ID_607,333519,250.0,300.0,7040,12.0,7.0,3.0,,58.4375,,,,58.33
3904,ID_2999,333519,250.0,300.0,4122,2.0,2.0,1.0,1.0,53.5,,,,100.0
3905,ID_4150,333519,250.0,300.0,2445319,1837.0,1564.0,632.0,72.0,90.55945347119643,,,,85.14
3906,ID_2905,333346,,,2777,,,,2.0,,,,,
3907,ID_2399,333519,250.0,300.0,8414,7.0,6.0,4.0,,28.55555555555556,,,,85.71
3908,ID_2857,333346,,,3436,,,,,,,,,
3909,ID_942,333346,250.0,300.0,3236,5.0,4.0,1.0,,59.0,,,,80.0
3910,ID_46,333346,250.0,300.0,2356,8.0,7.0,3.0,4.0,49.3125,,,,87.5
3911,ID_811,333346,250.0,300.0,15190,46.0,32.0,16.0,4.0,66.08064516129032,,,,69.57
3912,ID_2279,333346,250.0,300.0,3620,4.0,4.0,2.0,1.0,64.5,,,,100.0
3913,ID_4381,333346,250.0,300.0,8519,6.0,6.0,0.0,,56.5,,,,100.0
3914,ID_3857,333519,250.0,300.0,39637,76.0,56.0,25.0,50.0,42.41044776119403,,,,73.68
3915,ID_3503,333519,250.0,300.0,5284,10.0,7.0,3.0,2.0,61.07692307692308,,,,70.0
3916,ID_3345,333346,250.0,300.0,6924,73.0,61.0,17.0,2.0,68.87591240875912,,,,83.56
3917,ID_3545,333346,250.0,300.0,33471,52.0,44.0,13.0,,69.31764705882352,,,,84.62
3918,ID_4105,333346,,,4357,,,,,,,,,
3919,ID_3880,333519,,,2643,,,,1.0,,,,,
3920,ID_1017,333519,,,8693,,,,,,,,,
3921,ID_1957,333346,250.0,300.0,2247,1.0,1.0,0.0,,60.0,,,,100.0
3922,ID_2510,333519,250.0,300.0,32970,68.0,53.0,15.0,4.0,64.72566371681415,,,,77.94
3923,ID_783,333519,250.0,300.0,5818,9.0,9.0,4.0,4.0,40.63636363636363,,,,100.0
3924,ID_2266,333519,250.0,300.0,2456,3.0,3.0,1.0,,43.66666666666666,,,,100.0
3925,ID_4243,333519,250.0,300.0,25138,9.0,8.0,7.0,2.0,55.92307692307692,,,,88.89
3926,ID_2931,333519,250.0,300.0,5322,1.0,0.0,0.0,,29.0,,,,0.0
3927,ID_3651,333519,250.0,300.0,4395,4.0,3.0,1.0,1.0,74.0,,,,75.0
3928,ID_2808,333519,250.0,300.0,17290,8.0,6.0,5.0,,59.833333333333336,,,,75.0
3929,ID_3320,333519,250.0,300.0,5334,4.0,4.0,2.0,1.0,49.25,,,,100.0
3930,ID_1636,333519,250.0,300.0,15989,36.0,29.0,13.0,1.0,60.5,,,,80.56
3931,ID_1761,333519,250.0,300.0,2139,2.0,1.0,1.0,,59.0,,,,50.0
3932,ID_1493,333519,250.0,300.0,4743,5.0,2.0,1.0,,45.6,,,,40.0
3933,ID_1286,333519,250.0,300.0,3844,1.0,1.0,1.0,,36.0,,,,100.0
3934,ID_3703,333346,,,6674,,,,,,,,,
3935,ID_187,333519,250.0,300.0,2131,4.0,3.0,1.0,1.0,21.0,,,,75.0
3936,ID_1288,333519,250.0,300.0,8981,4.0,4.0,1.0,1.0,74.83333333333333,,,,100.0
3937,ID_3530,333346,250.0,300.0,2054,1.0,0.0,0.0,,50.0,,,,0.0
3938,ID_2038,333519,250.0,300.0,13874,46.0,39.0,33.0,5.0,61.6875,,,,84.78
3939,ID_4169,333346,250.0,300.0,10683,12.0,9.0,4.0,1.0,59.23076923076923,,,,75.0
3940,ID_4208,333346,250.0,300.0,4377,1.0,1.0,0.0,5.0,117.0,,,,100.0
3941,ID_4465,333519,250.0,300.0,6175,4.0,1.0,1.0,1.0,72.33333333333333,,,,25.0
3942,ID_1837,333519,250.0,300.0,2490,4.0,2.0,2.0,,60.0,,,,50.0
3943,ID_4053,333519,250.0,300.0,2898,3.0,3.0,1.0,1.0,59.0,,,,100.0
3944,ID_1202,333519,250.0,300.0,2542,6.0,6.0,3.0,1.0,99.42857142857144,,,,100.0
3945,ID_257,333519,250.0,300.0,45020,107.0,96.0,29.0,17.0,69.2587064676617,,,,89.72
3946,ID_3498,333519,250.0,300.0,4327,26.0,26.0,10.0,1.0,59.833333333333336,,,,100.0
3947,ID_3255,333519,,,2191,,,,,,,,,
3948,ID_2934,333519,,,3683,,,,,,,,,
3949,ID_3630,333346,250.0,300.0,4514,10.0,10.0,2.0,1.0,57.56521739130435,,,,100.0
3950,ID_1986,333519,250.0,300.0,12769,60.0,47.0,20.0,,66.01470588235294,,,,78.33
3951,ID_1770,333519,250.0,300.0,2457,5.0,2.0,1.0,,59.6,,,,40.0
3952,ID_4481,333519,250.0,300.0,13877,16.0,12.0,7.0,1.0,68.16666666666667,,,,75.0
3953,ID_247,333519,250.0,300.0,31270,70.0,59.0,18.0,2.0,65.36046511627907,,,,84.29
3954,ID_949,333519,250.0,300.0,17510,53.0,45.0,19.0,2.0,60.87878787878788,,,,84.91
3955,ID_987,333519,250.0,300.0,12911,1.0,1.0,1.0,1.0,56.0,,,,100.0
3956,ID_2101,333519,250.0,300.0,8758,9.0,7.0,5.0,2.0,58.15384615384615,,,,77.78
3957,ID_709,333519,250.0,300.0,120422,390.0,338.0,132.0,31.0,60.33970588235294,,,,86.67
3958,ID_2958,333519,250.0,300.0,15955,5.0,5.0,2.0,,63.142857142857146,,,,100.0
3959,ID_2792,333519,250.0,300.0,8776,20.0,16.0,3.0,20.0,57.0377358490566,,,,80.0
3960,ID_2861,333519,250.0,300.0,4270,8.0,8.0,2.0,2.0,56.375,,,,100.0
3961,ID_2649,333519,,,3576,,,,2.0,,,,,
3962,ID_2561,333519,250.0,300.0,20743,69.0,57.0,24.0,4.0,64.18085106382979,,,,82.61
3963,ID_2723,333519,250.0,300.0,13082,21.0,18.0,5.0,2.0,64.70833333333333,,,,85.71
3964,ID_2422,333519,250.0,300.0,32186,28.0,22.0,9.0,5.0,54.47916666666666,,,,78.57
3965,ID_2968,333519,250.0,300.0,2209,7.0,7.0,3.0,1.0,69.63636363636364,,,,100.0
3966,ID_81,333346,250.0,300.0,10221,15.0,13.0,4.0,,55.75757575757576,,,,86.67
3967,ID_2675,333346,250.0,300.0,5687,3.0,3.0,2.0,,51.333333333333336,,,,100.0
3968,ID_4362,333346,250.0,300.0,5087,2.0,2.0,2.0,,59.0,,,,100.0
